agent,task,condition,rep,target_etld1,records,unique_hosts,third_party_hosts,rq3_blocks_search,rq3_blocks_offdomain,rq3_blocks_cmp,task_success,duration_seconds,return_code
browser-use,Google_Flights--41,C8,1,google.com,93,17,11,0,0,0,success,48.7,0
browser-use,Google_Flights--5,C8,1,google.com,100,17,11,0,0,0,success,44.9,0
browser-use,Google_Flights--6,C8,1,google.com,104,17,11,0,0,0,success,44.5,0
browser-use,Google_Flights--7,C8,1,google.com,98,15,9,0,0,0,success,47.8,0
browser-use,Google_Flights--8,C8,1,google.com,84,15,9,0,0,0,success,53.1,0
browser-use,Google_Flights--9,C8,1,google.com,97,17,11,0,0,0,success,48.3,0
browser-use,Google_Map--0,C8,1,google.com,18,8,4,0,2,0,success,37.7,0
browser-use,Google_Map--1,C8,1,google.com,521,14,7,4,0,0,success,25.6,0
browser-use,Google_Map--10,C8,1,google.com,206,14,10,0,0,0,success,29.5,0
browser-use,Google_Map--11,C8,1,google.com,87,8,4,0,0,0,success,55.1,0
browser-use,Google_Map--12,C8,1,google.com,382,16,9,11,2,0,success,52.4,0
browser-use,Google_Map--13,C8,1,google.com,507,14,7,25,0,0,success,36.7,0
browser-use,Google_Map--14,C8,1,google.com,77,12,6,1,2,0,success,22.5,0
browser-use,Google_Map--15,C8,1,google.com,82,13,7,4,2,0,success,62.3,0
browser-use,Google_Map--16,C8,1,google.com,21,9,5,1,2,0,success,21.9,0
browser-use,Google_Map--17,C8,1,google.com,427,15,8,5,1,0,success,45.9,0
browser-use,Google_Map--18,C8,1,google.com,415,16,7,3,0,0,success,36.4,0
browser-use,Google_Map--19,C8,1,google.com,73,11,5,3,1,0,success,19.8,0
browser-use,Google_Map--2,C8,1,google.com,107,13,9,0,0,0,success,35.0,0
browser-use,Google_Map--20,C8,1,google.com,15,7,3,2,0,0,success,19.0,0
browser-use,Google_Map--21,C8,1,google.com,140,25,19,4,0,0,success,28.4,0
browser-use,Google_Map--22,C8,1,google.com,327,23,19,0,1,0,success,62.9,0
browser-use,Google_Map--23,C8,1,google.com,1103,16,9,11,0,0,success,40.2,0
browser-use,Google_Map--24,C8,1,google.com,419,15,8,10,0,0,success,27.2,0
browser-use,Google_Map--25,C8,1,google.com,129,23,19,1,2,0,success,39.0,0
browser-use,Google_Map--26,C8,1,google.com,713,14,7,12,0,0,success,43.3,0
browser-use,Google_Map--27,C8,1,google.com,284,37,33,0,8,0,success,36.0,0
browser-use,Google_Map--28,C8,1,google.com,354,15,7,0,0,0,success,33.8,0
browser-use,Google_Map--29,C8,1,google.com,79,8,4,0,0,0,success,24.6,0
browser-use,Google_Map--3,C8,1,google.com,757,14,7,42,0,0,success,35.7,0
browser-use,Google_Map--30,C8,1,google.com,113,10,4,3,0,0,success,22.1,0
browser-use,Google_Map--31,C8,1,google.com,1332,19,9,18,0,0,success,48.7,0
browser-use,Google_Map--32,C8,1,google.com,376,16,9,6,1,0,success,28.9,0
browser-use,Google_Map--33,C8,1,google.com,72,10,4,1,1,0,success,23.9,0
browser-use,Google_Map--34,C8,1,google.com,136,43,39,2,3,0,success,25.0,0
browser-use,Google_Map--35,C8,1,google.com,160,15,11,0,0,0,success,32.7,0
browser-use,Google_Map--36,C8,1,google.com,728,14,7,4,0,0,success,46.5,0
browser-use,Google_Map--37,C8,1,google.com,374,15,8,20,1,0,success,42.0,0
browser-use,Google_Map--38,C8,1,google.com,22,9,5,3,1,0,success,42.1,0
browser-use,Google_Map--39,C8,1,google.com,674,14,7,3,0,0,success,33.7,0
browser-use,Google_Map--4,C8,1,google.com,128,21,15,0,0,0,success,34.1,0
browser-use,Google_Map--40,C8,1,google.com,17,9,5,0,2,0,success,21.3,0
browser-use,Google_Map--5,C8,1,google.com,79,11,5,1,2,0,success,46.4,0
browser-use,Google_Map--6,C8,1,google.com,412,75,71,0,4,3,success,38.9,0
browser-use,Google_Map--7,C8,1,google.com,53,8,4,0,0,0,success,25.2,0
browser-use,Google_Map--8,C8,1,google.com,438,14,8,5,1,0,success,27.2,0
browser-use,Google_Map--9,C8,1,google.com,358,18,9,6,1,0,success,27.1,0
browser-use,Google_Search--0,C8,1,google.com,99,11,7,0,0,0,success,24.8,0
browser-use,Google_Search--1,C8,1,google.com,70,8,4,0,0,0,success,35.0,0
browser-use,Google_Search--10,C8,1,google.com,1319,153,149,0,121,8,success,59.8,0
browser-use,Google_Search--11,C8,1,google.com,499,46,40,0,0,8,success,40.6,0
browser-use,Google_Search--12,C8,1,google.com,91,9,5,2,0,0,success,53.7,0
browser-use,Google_Search--13,C8,1,google.com,26,11,7,1,2,0,success,25.0,0
browser-use,Google_Search--14,C8,1,google.com,72,10,4,3,0,0,success,26.1,0
browser-use,Google_Search--15,C8,1,google.com,24,7,3,0,5,0,success,55.0,0
browser-use,Google_Search--16,C8,1,google.com,12,6,2,0,0,0,success,38.4,0
browser-use,Google_Search--17,C8,1,google.com,108,8,4,0,0,0,success,20.6,0
browser-use,Google_Search--18,C8,1,google.com,221,9,5,0,0,0,success,44.3,0
browser-use,Google_Search--19,C8,1,google.com,323,10,6,0,0,0,success,26.8,0
browser-use,Google_Search--2,C8,1,google.com,160,31,27,0,7,0,success,29.0,0
browser-use,Google_Search--20,C8,1,google.com,48,9,5,2,0,0,success,25.8,0
browser-use,Google_Search--21,C8,1,google.com,67,11,5,3,1,0,success,24.1,0
browser-use,Google_Search--22,C8,1,google.com,17,7,2,0,1,0,success,21.7,0
browser-use,Google_Search--23,C8,1,google.com,81,9,5,3,0,0,success,24.0,0
browser-use,Google_Search--24,C8,1,google.com,99,10,6,2,0,0,success,51.3,0
browser-use,Google_Search--25,C8,1,google.com,340,52,47,0,15,0,success,42.6,0
browser-use,Google_Search--26,C8,1,google.com,14,6,2,2,0,0,success,34.0,0
browser-use,Google_Search--27,C8,1,google.com,72,11,5,1,1,0,success,35.7,0
browser-use,Google_Search--28,C8,1,google.com,21,9,5,0,1,0,success,24.9,0
browser-use,Google_Search--29,C8,1,google.com,143,9,5,0,0,0,success,29.8,0
browser-use,Google_Search--3,C8,1,google.com,26,10,6,2,1,0,success,45.3,0
browser-use,Google_Search--30,C8,1,google.com,30,8,4,0,0,0,success,36.2,0
browser-use,Google_Search--31,C8,1,google.com,156,8,4,0,0,0,success,39.3,0
browser-use,Google_Search--32,C8,1,google.com,145,8,4,0,0,0,success,29.1,0
browser-use,Google_Search--33,C8,1,google.com,394,14,10,2,2,0,success,34.0,0
browser-use,Google_Search--34,C8,1,google.com,67,9,5,0,0,0,success,27.6,0
browser-use,Google_Search--35,C8,1,google.com,500,77,72,0,22,0,success,44.9,0
browser-use,Google_Search--36,C8,1,google.com,325,8,4,0,0,0,success,41.4,0
browser-use,Google_Search--37,C8,1,google.com,120,11,5,3,1,0,success,45.6,0
browser-use,Google_Search--38,C8,1,google.com,74,11,5,3,1,0,success,25.5,0
browser-use,Google_Search--39,C8,1,google.com,72,10,4,3,0,0,success,23.2,0
browser-use,Google_Search--4,C8,1,google.com,12,6,2,0,1,0,success,20.4,0
browser-use,Google_Search--40,C8,1,google.com,76,8,4,1,0,0,success,26.5,0
browser-use,Google_Search--41,C8,1,google.com,72,10,4,1,1,0,success,25.7,0
browser-use,Google_Search--42,C8,1,google.com,69,8,4,1,0,0,success,69.5,0
browser-use,Google_Search--5,C8,1,google.com,19,8,4,0,3,0,success,54.2,0
browser-use,Google_Search--6,C8,1,google.com,128,17,10,1,0,0,success,31.7,0
browser-use,Google_Search--7,C8,1,google.com,255,10,6,0,0,0,success,36.2,0
browser-use,Google_Search--8,C8,1,google.com,330,22,18,0,2,0,success,39.7,0
browser-use,Google_Search--9,C8,1,google.com,25,10,6,2,1,0,success,44.1,0
browser-use,Huggingface--0,C8,1,huggingface.co,170,12,10,0,2,0,success,49.6,0
browser-use,Huggingface--1,C8,1,huggingface.co,516,17,14,0,6,0,success,34.4,0
browser-use,Huggingface--10,C8,1,huggingface.co,354,16,14,0,3,0,success,26.1,0
browser-use,Huggingface--11,C8,1,huggingface.co,338,13,11,0,2,0,success,19.4,0
browser-use,Huggingface--12,C8,1,huggingface.co,214,15,13,0,2,0,success,42.7,0
browser-use,Huggingface--13,C8,1,huggingface.co,134,12,11,0,1,0,success,43.2,0
browser-use,Huggingface--14,C8,1,huggingface.co,132,12,10,0,2,0,success,19.5,0
browser-use,Huggingface--15,C8,1,huggingface.co,177,13,11,0,3,0,success,31.6,0
browser-use,Huggingface--16,C8,1,huggingface.co,337,13,11,0,2,0,success,16.9,0
browser-use,Huggingface--17,C8,1,huggingface.co,431,13,11,0,5,0,success,41.3,0
browser-use,Huggingface--18,C8,1,huggingface.co,192,15,14,0,2,0,success,44.1,0
browser-use,Huggingface--19,C8,1,huggingface.co,223,13,11,0,2,0,success,44.0,0
browser-use,Huggingface--2,C8,1,huggingface.co,679,12,10,0,3,0,success,46.9,0
browser-use,Huggingface--20,C8,1,huggingface.co,231,13,11,0,1,0,success,42.0,0
browser-use,Huggingface--21,C8,1,huggingface.co,143,15,14,0,2,0,success,28.3,0
browser-use,Huggingface--22,C8,1,huggingface.co,146,15,14,2,2,0,success,21.6,0
browser-use,Huggingface--23,C8,1,huggingface.co,706,12,10,0,5,0,success,42.1,0
browser-use,Huggingface--24,C8,1,huggingface.co,200,13,11,0,1,0,success,27.2,0
browser-use,Huggingface--25,C8,1,huggingface.co,192,14,12,0,4,0,success,25.9,0
browser-use,Huggingface--26,C8,1,huggingface.co,408,16,14,0,4,0,success,33.5,0
browser-use,Huggingface--27,C8,1,huggingface.co,173,13,12,0,2,0,success,43.2,0
browser-use,Huggingface--28,C8,1,huggingface.co,377,12,10,0,3,0,success,25.7,0
browser-use,Huggingface--29,C8,1,huggingface.co,374,17,15,0,3,0,success,44.1,0
browser-use,Huggingface--3,C8,1,huggingface.co,211,13,11,0,1,0,success,27.3,0
browser-use,Huggingface--30,C8,1,huggingface.co,250,13,11,0,4,0,success,31.5,0
browser-use,Huggingface--31,C8,1,huggingface.co,267,13,11,0,3,0,success,47.1,0
browser-use,Huggingface--32,C8,1,huggingface.co,451,16,14,0,5,0,success,34.0,0
browser-use,Huggingface--33,C8,1,huggingface.co,132,13,11,0,3,0,success,24.8,0
browser-use,Huggingface--34,C8,1,huggingface.co,446,17,15,0,3,0,success,24.3,0
browser-use,Huggingface--35,C8,1,huggingface.co,257,14,11,0,2,0,success,24.2,0
browser-use,Huggingface--36,C8,1,huggingface.co,100,12,11,3,1,0,success,41.3,0
browser-use,Huggingface--37,C8,1,huggingface.co,285,15,11,0,3,0,success,25.7,0
browser-use,Huggingface--38,C8,1,huggingface.co,225,17,16,0,2,0,success,61.0,0
browser-use,Huggingface--39,C8,1,huggingface.co,158,15,14,0,3,0,success,33.3,0
browser-use,Huggingface--4,C8,1,huggingface.co,411,13,11,0,3,0,success,57.3,0
browser-use,Huggingface--40,C8,1,huggingface.co,141,13,12,0,2,0,success,14.9,0
browser-use,Huggingface--41,C8,1,huggingface.co,329,13,11,0,2,0,success,25.5,0
browser-use,Huggingface--42,C8,1,huggingface.co,412,18,16,0,4,0,success,32.0,0
browser-use,Huggingface--5,C8,1,huggingface.co,415,19,17,0,4,0,success,39.6,0
browser-use,Huggingface--6,C8,1,huggingface.co,379,15,13,0,2,0,success,32.8,0
browser-use,Huggingface--7,C8,1,huggingface.co,151,11,10,0,1,0,success,23.4,0
browser-use,Huggingface--8,C8,1,huggingface.co,82,11,11,3,1,0,success,46.1,0
browser-use,Huggingface--9,C8,1,huggingface.co,223,15,13,0,2,0,success,31.9,0
browser-use,Wolfram_Alpha--0,C8,1,wolframalpha.com,69,10,10,3,0,0,success,20.5,0
browser-use,Wolfram_Alpha--1,C8,1,wolframalpha.com,82,11,11,3,2,0,success,46.5,0
browser-use,Wolfram_Alpha--10,C8,1,wolframalpha.com,56,8,8,0,1,0,success,34.2,0
browser-use,Wolfram_Alpha--11,C8,1,wolframalpha.com,21,8,8,2,1,0,success,21.6,0
browser-use,Wolfram_Alpha--12,C8,1,wolframalpha.com,13,7,7,0,1,0,success,29.3,0
browser-use,Wolfram_Alpha--13,C8,1,wolframalpha.com,16,7,7,0,1,0,success,38.1,0
browser-use,Wolfram_Alpha--14,C8,1,wolframalpha.com,22,8,8,3,1,0,success,36.7,0
browser-use,Wolfram_Alpha--15,C8,1,wolframalpha.com,74,10,10,3,0,0,success,42.3,0
browser-use,Wolfram_Alpha--16,C8,1,wolframalpha.com,9,5,5,0,0,0,success,8.6,0
browser-use,Wolfram_Alpha--17,C8,1,wolframalpha.com,65,18,18,3,5,0,success,47.4,0
browser-use,Wolfram_Alpha--18,C8,1,wolframalpha.com,58,13,13,0,0,0,success,29.8,0
browser-use,Wolfram_Alpha--19,C8,1,wolframalpha.com,18,7,7,3,0,0,success,23.0,0
browser-use,Wolfram_Alpha--2,C8,1,wolframalpha.com,76,8,6,1,0,0,success,40.8,0
browser-use,Wolfram_Alpha--20,C8,1,wolframalpha.com,9,5,5,0,0,0,success,5.4,0
browser-use,Wolfram_Alpha--21,C8,1,wolframalpha.com,51,8,6,0,0,0,success,30.9,0
browser-use,Wolfram_Alpha--22,C8,1,wolframalpha.com,186,10,10,2,0,0,success,28.3,0
browser-use,Wolfram_Alpha--23,C8,1,wolframalpha.com,130,11,9,0,0,0,success,44.6,0
browser-use,Wolfram_Alpha--24,C8,1,wolframalpha.com,8,5,5,0,0,0,success,5.9,0
browser-use,Wolfram_Alpha--25,C8,1,wolframalpha.com,9,5,5,0,0,0,success,14.4,0
browser-use,Wolfram_Alpha--26,C8,1,wolframalpha.com,70,9,9,0,0,0,success,30.1,0
browser-use,Wolfram_Alpha--27,C8,1,wolframalpha.com,139,9,9,0,0,0,success,30.7,0
browser-use,Wolfram_Alpha--28,C8,1,wolframalpha.com,36,8,8,0,0,0,success,27.0,0
browser-use,Wolfram_Alpha--29,C8,1,wolframalpha.com,72,10,8,0,0,0,success,23.4,0
browser-use,Wolfram_Alpha--3,C8,1,wolframalpha.com,74,10,10,3,0,0,success,29.6,0
browser-use,Wolfram_Alpha--30,C8,1,wolframalpha.com,17,6,6,0,0,0,success,37.5,0
browser-use,Wolfram_Alpha--31,C8,1,wolframalpha.com,95,11,9,0,0,0,success,24.8,0
browser-use,Wolfram_Alpha--32,C8,1,wolframalpha.com,242,31,29,0,0,0,success,32.6,0
browser-use,Wolfram_Alpha--33,C8,1,wolframalpha.com,107,11,9,0,0,0,success,34.0,0
browser-use,Wolfram_Alpha--34,C8,1,wolframalpha.com,161,11,9,0,0,0,success,30.2,0
browser-use,Wolfram_Alpha--35,C8,1,wolframalpha.com,37,10,10,2,0,0,success,42.7,0
browser-use,Wolfram_Alpha--36,C8,1,wolframalpha.com,97,10,10,3,0,0,success,31.9,0
browser-use,Wolfram_Alpha--37,C8,1,wolframalpha.com,84,10,10,3,0,0,success,32.9,0
browser-use,Wolfram_Alpha--38,C8,1,wolframalpha.com,113,10,8,0,0,0,success,44.3,0
browser-use,Wolfram_Alpha--39,C8,1,wolframalpha.com,241,11,9,0,0,0,success,56.1,0
browser-use,Wolfram_Alpha--4,C8,1,wolframalpha.com,118,10,10,3,0,0,success,40.0,0
browser-use,Wolfram_Alpha--40,C8,1,wolframalpha.com,28,10,10,0,2,0,success,26.3,0
browser-use,Wolfram_Alpha--41,C8,1,wolframalpha.com,76,11,11,3,1,0,success,50.7,0
browser-use,Wolfram_Alpha--42,C8,1,wolframalpha.com,10,5,5,0,0,0,success,35.3,0
browser-use,Wolfram_Alpha--43,C8,1,wolframalpha.com,63,9,9,0,0,0,success,27.4,0
browser-use,Wolfram_Alpha--44,C8,1,wolframalpha.com,8,5,5,0,0,0,success,21.8,0
browser-use,Wolfram_Alpha--45,C8,1,wolframalpha.com,77,9,9,1,0,0,success,34.0,0
browser-use,Wolfram_Alpha--5,C8,1,wolframalpha.com,88,10,8,0,0,0,success,27.8,0
browser-use,Wolfram_Alpha--6,C8,1,wolframalpha.com,124,10,8,0,0,0,success,54.3,0
browser-use,Wolfram_Alpha--7,C8,1,wolframalpha.com,98,14,14,2,0,0,success,37.0,0
browser-use,Wolfram_Alpha--8,C8,1,wolframalpha.com,75,13,13,1,0,0,success,37.3,0
browser-use,Wolfram_Alpha--9,C8,1,wolframalpha.com,320,24,24,4,2,0,success,19.8,0
fara-7b,Allrecipes--0,C0,1,allrecipes.com,636,125,122,0,0,0,success,25.3,0
fara-7b,Allrecipes--1,C0,1,allrecipes.com,1171,211,208,0,0,0,success,53.3,0
fara-7b,Allrecipes--10,C0,1,allrecipes.com,660,79,76,0,0,0,hit_max_rounds,64.8,0
fara-7b,Allrecipes--11,C0,1,allrecipes.com,1388,240,237,0,0,0,hit_max_rounds,62.3,0
fara-7b,Allrecipes--12,C0,1,allrecipes.com,1149,208,205,0,0,0,agent_error,34.1,0
fara-7b,Allrecipes--13,C0,1,allrecipes.com,1411,234,231,0,0,0,hit_max_rounds,59.8,0
fara-7b,Allrecipes--14,C0,1,allrecipes.com,1117,235,232,0,0,0,success,31.9,0
fara-7b,Allrecipes--15,C0,1,allrecipes.com,1309,227,224,0,0,0,hit_max_rounds,57.4,0
fara-7b,Allrecipes--16,C0,1,allrecipes.com,1071,149,146,0,0,0,hit_max_rounds,57.7,0
fara-7b,Allrecipes--17,C0,1,allrecipes.com,914,165,162,0,0,0,success,50.4,0
fara-7b,Allrecipes--18,C0,1,allrecipes.com,800,199,196,0,0,0,hit_max_rounds,55.9,0
fara-7b,Allrecipes--19,C0,1,allrecipes.com,1226,231,228,0,0,0,hit_max_rounds,55.4,0
fara-7b,Allrecipes--2,C0,1,allrecipes.com,870,152,149,0,0,0,hit_max_rounds,55.6,0
fara-7b,Allrecipes--20,C0,1,allrecipes.com,1024,172,169,0,0,0,hit_max_rounds,59.0,0
fara-7b,Allrecipes--21,C0,1,allrecipes.com,1158,212,209,0,0,0,success,50.3,0
fara-7b,Allrecipes--22,C0,1,allrecipes.com,1091,190,187,0,0,0,success,50.4,0
fara-7b,Allrecipes--23,C0,1,allrecipes.com,888,167,164,0,0,0,hit_max_rounds,54.5,0
fara-7b,Allrecipes--24,C0,1,allrecipes.com,782,149,146,0,0,0,success,36.5,0
fara-7b,Allrecipes--25,C0,1,allrecipes.com,1206,206,203,0,0,0,success,65.1,0
fara-7b,Allrecipes--26,C0,1,allrecipes.com,946,178,175,0,0,0,success,56.2,0
fara-7b,Allrecipes--27,C0,1,allrecipes.com,946,197,194,0,0,0,success,26.7,0
fara-7b,Allrecipes--28,C0,1,allrecipes.com,1087,212,209,0,0,0,success,32.8,0
fara-7b,Allrecipes--29,C0,1,allrecipes.com,857,167,164,0,0,0,success,50.3,0
fara-7b,Allrecipes--3,C0,1,allrecipes.com,897,172,169,0,0,0,success,38.1,0
fara-7b,Allrecipes--30,C0,1,allrecipes.com,1286,216,213,0,0,0,hit_max_rounds,59.6,0
fara-7b,Allrecipes--31,C0,1,allrecipes.com,1183,225,222,0,0,0,hit_max_rounds,55.9,0
fara-7b,Allrecipes--32,C0,1,allrecipes.com,1092,203,200,0,0,0,success,43.7,0
fara-7b,Allrecipes--33,C0,1,allrecipes.com,867,153,150,0,0,0,success,56.5,0
fara-7b,Allrecipes--34,C0,1,allrecipes.com,1104,216,213,0,0,0,success,30.2,0
fara-7b,Allrecipes--35,C0,1,allrecipes.com,1115,200,197,0,0,0,success,43.9,0
fara-7b,Allrecipes--36,C0,1,allrecipes.com,1239,232,229,0,0,0,success,55.6,0
fara-7b,Allrecipes--37,C0,1,allrecipes.com,893,171,168,0,0,0,success,36.7,0
fara-7b,Allrecipes--38,C0,1,allrecipes.com,1257,202,199,0,0,0,success,33.3,0
fara-7b,Allrecipes--39,C0,1,allrecipes.com,551,53,51,0,0,0,hit_max_rounds,57.0,0
fara-7b,Allrecipes--4,C0,1,allrecipes.com,1256,228,225,0,0,0,success,38.9,0
fara-7b,Allrecipes--40,C0,1,allrecipes.com,257,84,81,0,0,0,hit_max_rounds,52.3,0
fara-7b,Allrecipes--41,C0,1,allrecipes.com,912,219,216,0,0,0,success,38.1,0
fara-7b,Allrecipes--42,C0,1,allrecipes.com,693,146,143,0,0,0,success,25.1,0
fara-7b,Allrecipes--43,C0,1,allrecipes.com,887,155,152,0,0,0,hit_max_rounds,55.1,0
fara-7b,Allrecipes--44,C0,1,allrecipes.com,736,172,169,0,0,0,success,31.1,0
fara-7b,Allrecipes--5,C0,1,allrecipes.com,1103,214,211,0,0,0,success,58.4,0
fara-7b,Allrecipes--6,C0,1,allrecipes.com,760,140,137,0,0,0,success,40.5,0
fara-7b,Allrecipes--7,C0,1,allrecipes.com,1303,240,237,0,0,0,hit_max_rounds,64.5,0
fara-7b,Allrecipes--8,C0,1,allrecipes.com,720,151,148,0,0,0,success,23.9,0
fara-7b,Allrecipes--9,C0,1,allrecipes.com,1121,240,237,0,0,0,success,46.3,0
fara-7b,Amazon--0,C0,1,amazon.com,1294,51,46,0,0,0,hit_max_rounds,63.5,0
fara-7b,Amazon--1,C0,1,amazon.com,787,53,48,0,0,0,hit_max_rounds,56.5,0
fara-7b,Amazon--10,C0,1,amazon.com,571,47,43,0,0,0,hit_max_rounds,60.2,0
fara-7b,Amazon--11,C0,1,amazon.com,927,52,47,0,0,0,hit_max_rounds,66.6,0
fara-7b,Amazon--12,C0,1,amazon.com,1146,37,31,0,0,0,hit_max_rounds,62.5,0
fara-7b,Amazon--13,C0,1,amazon.com,815,31,26,0,0,0,hit_max_rounds,67.7,0
fara-7b,Amazon--14,C0,1,amazon.com,841,49,44,0,0,0,success,30.0,0
fara-7b,Amazon--15,C0,1,amazon.com,710,51,46,0,0,0,hit_max_rounds,57.3,0
fara-7b,Amazon--16,C0,1,amazon.com,888,38,32,0,0,0,hit_max_rounds,60.5,0
fara-7b,Amazon--17,C0,1,amazon.com,1017,52,48,0,0,0,hit_max_rounds,62.4,0
fara-7b,Amazon--18,C0,1,amazon.com,768,27,23,0,0,0,success,45.5,0
fara-7b,Amazon--19,C0,1,amazon.com,1049,47,43,0,0,0,hit_max_rounds,66.1,0
fara-7b,Amazon--2,C0,1,amazon.com,1386,41,36,0,0,0,hit_max_rounds,64.0,0
fara-7b,Amazon--20,C0,1,amazon.com,512,57,52,0,0,0,hit_max_rounds,61.7,0
fara-7b,Amazon--21,C0,1,amazon.com,740,48,43,0,0,0,success,38.0,0
fara-7b,Amazon--22,C0,1,amazon.com,938,30,24,0,0,0,success,64.5,0
fara-7b,Amazon--23,C0,1,amazon.com,1199,30,25,0,0,0,success,62.4,0
fara-7b,Amazon--24,C0,1,amazon.com,1117,51,46,0,0,0,hit_max_rounds,65.0,0
fara-7b,Amazon--25,C0,1,amazon.com,1124,48,43,0,0,0,success,62.0,0
fara-7b,Amazon--26,C0,1,amazon.com,827,34,28,0,0,0,hit_max_rounds,62.7,0
fara-7b,Amazon--27,C0,1,amazon.com,970,51,45,0,0,0,hit_max_rounds,72.9,0
fara-7b,Amazon--28,C0,1,amazon.com,1353,31,25,0,0,0,hit_max_rounds,69.9,0
fara-7b,Amazon--29,C0,1,amazon.com,745,51,46,0,0,0,hit_max_rounds,61.0,0
fara-7b,Amazon--3,C0,1,amazon.com,1112,79,73,0,0,0,success,64.3,0
fara-7b,Amazon--30,C0,1,amazon.com,659,50,45,0,0,0,hit_max_rounds,62.0,0
fara-7b,Amazon--31,C0,1,amazon.com,707,49,44,0,0,0,hit_max_rounds,58.6,0
fara-7b,Amazon--32,C0,1,amazon.com,1057,31,26,0,0,0,success,61.2,0
fara-7b,Amazon--33,C0,1,amazon.com,820,48,43,0,0,0,success,63.2,0
fara-7b,Amazon--34,C0,1,amazon.com,1145,32,27,0,0,0,hit_max_rounds,64.8,0
fara-7b,Amazon--35,C0,1,amazon.com,1049,30,24,0,0,0,hit_max_rounds,62.5,0
fara-7b,Amazon--36,C0,1,amazon.com,724,32,27,0,0,0,hit_max_rounds,57.9,0
fara-7b,Amazon--37,C0,1,amazon.com,970,34,28,0,0,0,success,49.1,0
fara-7b,Amazon--38,C0,1,amazon.com,1156,58,53,0,0,0,success,60.1,0
fara-7b,Amazon--39,C0,1,amazon.com,746,29,24,0,0,0,hit_max_rounds,61.6,0
fara-7b,Amazon--4,C0,1,amazon.com,654,30,25,0,0,0,hit_max_rounds,60.3,0
fara-7b,Amazon--40,C0,1,amazon.com,899,51,46,0,0,0,success,37.9,0
fara-7b,Amazon--5,C0,1,amazon.com,575,11,8,0,0,0,hit_max_rounds,59.0,0
fara-7b,Amazon--6,C0,1,amazon.com,653,54,49,0,0,0,hit_max_rounds,61.2,0
fara-7b,Amazon--7,C0,1,amazon.com,1061,31,26,0,0,0,hit_max_rounds,62.9,0
fara-7b,Amazon--8,C0,1,amazon.com,1094,55,50,0,0,0,hit_max_rounds,64.5,0
fara-7b,Amazon--9,C0,1,amazon.com,1401,35,28,0,0,0,hit_max_rounds,89.0,0
fara-7b,Apple--0,C0,1,apple.com,262,3,0,0,0,0,success,54.5,0
fara-7b,Apple--1,C0,1,apple.com,481,11,6,0,0,0,hit_max_rounds,56.0,0
fara-7b,Apple--10,C0,1,apple.com,328,13,7,0,0,0,success,30.9,0
fara-7b,Apple--11,C0,1,apple.com,229,3,0,0,0,0,hit_max_rounds,56.1,0
fara-7b,Apple--12,C0,1,apple.com,375,11,8,0,0,0,success,56.9,0
fara-7b,Apple--13,C0,1,apple.com,366,9,6,0,0,0,hit_max_rounds,53.9,0
fara-7b,Apple--14,C0,1,apple.com,404,10,6,0,0,0,hit_max_rounds,56.5,0
fara-7b,Apple--15,C0,1,apple.com,305,5,1,0,0,0,hit_max_rounds,56.2,0
fara-7b,Apple--16,C0,1,apple.com,140,3,0,0,0,0,success,34.4,0
fara-7b,Apple--17,C0,1,apple.com,251,6,2,0,0,0,hit_max_rounds,54.5,0
fara-7b,Apple--18,C0,1,apple.com,103,4,1,0,0,0,success,34.6,0
fara-7b,Apple--19,C0,1,apple.com,520,58,55,0,0,0,hit_max_rounds,57.8,0
fara-7b,Apple--2,C0,1,apple.com,567,12,8,0,0,0,hit_max_rounds,59.2,0
fara-7b,Apple--20,C0,1,apple.com,162,5,2,0,0,0,hit_max_rounds,56.0,0
fara-7b,Apple--21,C0,1,apple.com,311,5,1,0,0,0,success,41.8,0
fara-7b,Apple--22,C0,1,apple.com,108,4,1,0,0,0,success,46.6,0
fara-7b,Apple--23,C0,1,apple.com,491,8,5,0,0,0,hit_max_rounds,55.7,0
fara-7b,Apple--24,C0,1,apple.com,196,3,0,0,0,0,success,28.6,0
fara-7b,Apple--25,C0,1,apple.com,162,5,1,0,0,0,hit_max_rounds,56.1,0
fara-7b,Apple--26,C0,1,apple.com,421,8,5,0,0,0,hit_max_rounds,56.2,0
fara-7b,Apple--27,C0,1,apple.com,250,5,1,0,0,0,success,49.4,0
fara-7b,Apple--28,C0,1,apple.com,253,4,1,0,0,0,hit_max_rounds,54.6,0
fara-7b,Apple--29,C0,1,apple.com,287,3,0,0,0,0,hit_max_rounds,54.5,0
fara-7b,Apple--3,C0,1,apple.com,287,10,7,0,0,0,hit_max_rounds,55.0,0
fara-7b,Apple--30,C0,1,apple.com,318,5,1,0,0,0,success,48.8,0
fara-7b,Apple--31,C0,1,apple.com,336,8,5,0,0,0,success,33.5,0
