agent,task,condition,rep,pseudo_id_count,pseudo_id_url_param,pseudo_id_cookie_header,pseudo_id_set_cookie
browser-use,Cambridge_Dictionary--2,C2,01,14,0,8,6
browser-use,BBC_News--36,C2,01,5,0,0,5
browser-use,Coursera--7,C2,01,227,3,222,2
browser-use,GitHub--5,C2,01,60,0,56,4
browser-use,Huggingface--12,C2,01,302,0,302,0
browser-use,Wolfram_Alpha--11,C2,01,32,0,23,9
browser-use,Cambridge_Dictionary--19,C2,01,84,9,53,22
browser-use,ESPN--38,C2,01,25,0,17,8
browser-use,Google_Map--23,C2,01,473,0,467,6
browser-use,Apple--15,C2,01,24,0,16,8
browser-use,GitHub--24,C2,01,88,0,85,3
browser-use,Booking--9,C2,01,19,0,8,11
browser-use,BBC_News--8,C2,01,22,0,15,7
browser-use,BBC_News--41,C2,01,32,0,30,2
browser-use,Cambridge_Dictionary--31,C2,01,92,9,59,24
browser-use,Wolfram_Alpha--40,C2,01,13,0,8,5
browser-use,Wolfram_Alpha--16,C2,01,80,0,65,15
browser-use,Google_Map--5,C2,01,66,0,56,10
browser-use,ESPN--7,C2,01,173,11,118,44
browser-use,Google_Flights--9,C2,01,81,0,79,2
browser-use,Booking--30,C2,01,148,13,107,28
browser-use,ArXiv--39,C2,01,13,0,8,5
browser-use,ArXiv--34,C2,01,23,0,21,2
browser-use,ESPN--25,C2,01,19,0,8,11
browser-use,Coursera--14,C2,01,181,4,175,2
browser-use,Allrecipes--38,C2,01,713,53,412,248
browser-use,Cambridge_Dictionary--11,C2,01,61,0,47,14
browser-use,Google_Flights--15,C2,01,108,6,25,77
browser-use,ESPN--19,C2,01,16,0,8,8
browser-use,Google_Map--13,C2,01,652,0,644,8
browser-use,Booking--21,C2,01,275,32,202,41
browser-use,Booking--23,C2,01,153,13,112,28
browser-use,Booking--36,C2,01,155,14,113,28
browser-use,BBC_News--22,C2,01,258,28,198,32
browser-use,Allrecipes--5,C2,01,38,0,25,13
browser-use,Wolfram_Alpha--14,C2,01,72,0,63,9
browser-use,Coursera--40,C2,01,26,0,17,9
browser-use,Huggingface--11,C2,01,183,0,183,0
browser-use,Google_Map--17,C2,01,738,0,730,8
browser-use,GitHub--40,C2,01,42,0,36,6
browser-use,Google_Search--42,C2,01,75,0,63,12
browser-use,Wolfram_Alpha--25,C2,01,13,0,8,5
browser-use,Booking--11,C2,01,442,72,297,73
browser-use,Amazon--31,C2,01,481,35,437,9
browser-use,Amazon--6,C2,01,364,27,327,10
browser-use,GitHub--33,C2,01,31,0,28,3
browser-use,ArXiv--36,C2,01,10,0,5,5
browser-use,Booking--10,C2,01,277,27,211,39
browser-use,Google_Search--15,C2,01,13,0,2,11
browser-use,Booking--22,C2,01,152,13,109,30
browser-use,Allrecipes--39,C2,01,1416,109,818,489
browser-use,Cambridge_Dictionary--39,C2,01,87,0,72,15
browser-use,BBC_News--20,C2,01,390,25,333,32
browser-use,Google_Flights--2,C2,01,73,0,68,5
browser-use,Allrecipes--35,C2,01,1149,115,640,394
browser-use,Allrecipes--18,C2,01,1121,78,647,396
browser-use,Cambridge_Dictionary--40,C2,01,303,17,122,164
browser-use,Google_Search--26,C2,01,18,0,8,10
browser-use,Google_Search--38,C2,01,13,0,8,5
browser-use,Apple--27,C2,01,25,0,17,8
browser-use,Booking--27,C2,01,327,45,219,63
browser-use,Google_Flights--40,C2,01,61,0,59,2
browser-use,Google_Map--25,C2,01,13,0,8,5
browser-use,Google_Search--27,C2,01,82,0,65,17
browser-use,Amazon--5,C2,01,14,0,8,6
browser-use,Google_Search--2,C2,01,0,0,0,0
browser-use,Google_Search--40,C2,01,45,0,29,16
browser-use,Wolfram_Alpha--28,C2,01,18,0,8,10
browser-use,Amazon--1,C2,01,344,27,309,8
browser-use,Google_Flights--29,C2,01,15,0,9,6
browser-use,Google_Search--23,C2,01,18,0,8,10
browser-use,ESPN--0,C2,01,13,0,8,5
browser-use,Booking--3,C2,01,27,0,17,10
browser-use,BBC_News--27,C2,01,394,32,327,35
browser-use,Wolfram_Alpha--3,C2,01,13,0,8,5
browser-use,Wolfram_Alpha--34,C2,01,130,0,96,34
browser-use,ESPN--40,C2,01,22,0,15,7
browser-use,ArXiv--6,C2,01,14,0,8,6
browser-use,Booking--17,C2,01,139,13,94,32
browser-use,GitHub--4,C2,01,83,0,79,4
browser-use,Google_Map--29,C2,01,18,0,8,10
browser-use,Cambridge_Dictionary--32,C2,01,13,0,8,5
browser-use,GitHub--29,C2,01,18,0,10,8
browser-use,Wolfram_Alpha--29,C2,01,13,0,8,5
browser-use,Huggingface--4,C2,01,363,0,351,12
browser-use,Huggingface--35,C2,01,160,0,160,0
browser-use,Apple--36,C2,01,21,0,15,6
browser-use,Cambridge_Dictionary--4,C2,01,13,0,8,5
browser-use,Apple--23,C2,01,192,1,166,25
browser-use,BBC_News--30,C2,01,31,0,19,12
browser-use,Google_Search--5,C2,01,72,0,61,11
browser-use,Huggingface--22,C2,01,13,0,8,5
browser-use,Cambridge_Dictionary--15,C2,01,61,0,53,8
browser-use,Huggingface--0,C2,01,301,0,295,6
browser-use,Amazon--2,C2,01,23,0,15,8
browser-use,Booking--38,C2,01,155,13,114,28
browser-use,Google_Search--41,C2,01,31,0,22,9
browser-use,Wolfram_Alpha--13,C2,01,13,0,8,5
browser-use,Cambridge_Dictionary--17,C2,01,13,0,8,5
browser-use,Wolfram_Alpha--12,C2,01,20,0,10,10
browser-use,Cambridge_Dictionary--20,C2,01,90,9,58,23
browser-use,Amazon--29,C2,01,546,44,494,8
browser-use,Huggingface--5,C2,01,261,0,261,0
browser-use,Cambridge_Dictionary--21,C2,01,85,9,53,23
browser-use,Cambridge_Dictionary--23,C2,01,13,0,8,5
browser-use,BBC_News--15,C2,01,133,0,78,55
browser-use,ArXiv--22,C2,01,13,0,8,5
browser-use,Google_Map--33,C2,01,16,0,10,6
browser-use,ArXiv--31,C2,01,4,0,2,2
browser-use,BBC_News--10,C2,01,29,0,23,6
browser-use,Cambridge_Dictionary--3,C2,01,18,0,8,10
browser-use,Cambridge_Dictionary--10,C2,01,19,0,8,11
browser-use,Apple--21,C2,01,271,2,226,43
browser-use,Amazon--21,C2,01,635,57,566,12
browser-use,Google_Search--6,C2,01,128,4,102,22
browser-use,ESPN--8,C2,01,109,9,74,26
browser-use,ESPN--12,C2,01,97,8,65,24
browser-use,Wolfram_Alpha--42,C2,01,0,0,0,0
browser-use,Huggingface--34,C2,01,13,0,8,5
browser-use,Google_Flights--35,C2,01,82,0,65,17
browser-use,Wolfram_Alpha--1,C2,01,22,0,10,12
browser-use,Apple--33,C2,01,70,0,60,10
browser-use,Google_Search--29,C2,01,18,0,8,10
browser-use,BBC_News--5,C2,01,13,0,8,5
browser-use,Coursera--37,C2,01,144,3,138,3
browser-use,ArXiv--20,C2,01,25,0,22,3
browser-use,Apple--0,C2,01,333,2,291,40
browser-use,Google_Search--21,C2,01,18,0,8,10
browser-use,Apple--17,C2,01,175,2,116,57
browser-use,Wolfram_Alpha--43,C2,01,29,0,16,13
browser-use,Apple--41,C2,01,346,3,234,109
browser-use,Apple--13,C2,01,23,0,15,8
browser-use,Google_Map--9,C2,01,18,0,8,10
browser-use,Amazon--28,C2,01,439,45,386,8
browser-use,Google_Map--28,C2,01,316,0,311,5
browser-use,BBC_News--23,C2,01,200,13,165,22
browser-use,ESPN--4,C2,01,160,12,103,45
browser-use,Google_Search--12,C2,01,27,0,15,12
browser-use,Amazon--4,C2,01,357,32,315,10
browser-use,Google_Map--0,C2,01,307,0,303,4
browser-use,ArXiv--7,C2,01,10,0,5,5
browser-use,Amazon--20,C2,01,508,56,444,8
browser-use,Huggingface--25,C2,01,16,0,8,8
browser-use,Google_Map--31,C2,01,508,0,503,5
browser-use,Wolfram_Alpha--0,C2,01,63,0,54,9
browser-use,Apple--30,C2,01,270,2,196,72
browser-use,Huggingface--31,C2,01,147,0,147,0
browser-use,Wolfram_Alpha--32,C2,01,75,0,56,19
browser-use,Allrecipes--21,C2,01,1100,69,609,422
browser-use,Google_Map--4,C2,01,18,0,8,10
browser-use,GitHub--30,C2,01,95,0,91,4
browser-use,GitHub--3,C2,01,18,0,10,8
browser-use,Amazon--9,C2,01,473,26,435,12
browser-use,Huggingface--14,C2,01,22,0,15,7
browser-use,Huggingface--1,C2,01,13,0,8,5
browser-use,Cambridge_Dictionary--37,C2,01,69,6,44,19
browser-use,Allrecipes--8,C2,01,980,74,559,347
browser-use,Cambridge_Dictionary--1,C2,01,18,0,8,10
browser-use,Amazon--18,C2,01,200,5,187,8
browser-use,Huggingface--29,C2,01,22,0,15,7
browser-use,Amazon--14,C2,01,537,31,496,10
browser-use,ESPN--18,C2,01,70,8,41,21
browser-use,Google_Search--17,C2,01,18,0,8,10
browser-use,ArXiv--41,C2,01,13,0,8,5
browser-use,Google_Flights--3,C2,01,29,0,23,6
browser-use,BBC_News--38,C2,01,17,0,9,8
browser-use,Coursera--5,C2,01,26,0,17,9
browser-use,Coursera--15,C2,01,17,0,10,7
browser-use,ESPN--28,C2,01,27,0,15,12
browser-use,Google_Map--14,C2,01,406,0,400,6
browser-use,Cambridge_Dictionary--29,C2,01,89,9,57,23
browser-use,Huggingface--19,C2,01,13,0,8,5
browser-use,BBC_News--25,C2,01,283,28,225,30
browser-use,Huggingface--21,C2,01,13,0,8,5
browser-use,Allrecipes--28,C2,01,582,61,328,193
browser-use,GitHub--11,C2,01,42,0,39,3
browser-use,ArXiv--14,C2,01,4,0,2,2
browser-use,Allrecipes--15,C2,01,624,58,331,235
browser-use,Coursera--24,C2,01,147,2,143,2
browser-use,Google_Map--26,C2,01,641,0,637,4
browser-use,Apple--25,C2,01,224,1,169,54
browser-use,Wolfram_Alpha--33,C2,01,104,0,73,31
browser-use,Apple--4,C2,01,197,1,149,47
browser-use,BBC_News--39,C2,01,22,0,15,7
browser-use,Google_Flights--14,C2,01,49,0,47,2
browser-use,Google_Map--40,C2,01,586,0,581,5
browser-use,Booking--42,C2,01,435,71,290,74
browser-use,BBC_News--12,C2,01,20,0,10,10
browser-use,ArXiv--11,C2,01,24,0,16,8
browser-use,GitHub--21,C2,01,93,0,90,3
browser-use,Google_Map--6,C2,01,18,0,8,10
browser-use,BBC_News--32,C2,01,15,0,8,7
browser-use,GitHub--17,C2,01,63,0,59,4
browser-use,Cambridge_Dictionary--14,C2,01,86,9,54,23
browser-use,ArXiv--24,C2,01,30,0,28,2
browser-use,Cambridge_Dictionary--30,C2,01,22,0,15,7
browser-use,Google_Flights--12,C2,01,46,0,44,2
browser-use,Allrecipes--36,C2,01,711,71,400,240
browser-use,Google_Flights--25,C2,01,41,0,36,5
browser-use,ESPN--22,C2,01,16,0,8,8
browser-use,Booking--7,C2,01,166,13,123,30
browser-use,Apple--32,C2,01,16,0,10,6
browser-use,Booking--25,C2,01,150,13,107,30
browser-use,GitHub--1,C2,01,18,0,10,8
browser-use,Huggingface--2,C2,01,381,0,381,0
browser-use,Allrecipes--3,C2,01,859,70,443,346
browser-use,Booking--34,C2,01,157,13,113,31
browser-use,Booking--28,C2,01,158,13,114,31
browser-use,ESPN--15,C2,01,16,0,8,8
browser-use,Coursera--12,C2,01,177,8,167,2
browser-use,Apple--7,C2,01,16,0,10,6
browser-use,ESPN--32,C2,01,250,15,174,61
browser-use,Google_Flights--13,C2,01,111,0,94,17
browser-use,GitHub--13,C2,01,75,0,72,3
browser-use,ArXiv--9,C2,01,22,0,20,2
browser-use,Cambridge_Dictionary--34,C2,01,89,9,57,23
browser-use,Huggingface--24,C2,01,105,0,105,0
browser-use,Allrecipes--17,C2,01,64,0,55,9
browser-use,ArXiv--23,C2,01,1,0,0,1
browser-use,Cambridge_Dictionary--33,C2,01,22,0,15,7
browser-use,Amazon--22,C2,01,490,53,429,8
browser-use,Booking--33,C2,01,18,0,10,8
browser-use,Google_Flights--33,C2,01,47,0,45,2
browser-use,Apple--18,C2,01,14,0,8,6
browser-use,Amazon--23,C2,01,419,65,346,8
browser-use,BBC_News--34,C2,01,18,0,8,10
browser-use,Google_Flights--17,C2,01,45,0,40,5
browser-use,Coursera--2,C2,01,31,0,17,14
browser-use,Cambridge_Dictionary--22,C2,01,91,9,58,24
browser-use,Wolfram_Alpha--44,C2,01,13,0,8,5
browser-use,ESPN--1,C2,01,145,14,92,39
browser-use,Booking--0,C2,01,35,0,22,13
browser-use,Wolfram_Alpha--7,C2,01,16,0,8,8
browser-use,Google_Search--24,C2,01,19,0,8,11
browser-use,ArXiv--0,C2,01,13,0,8,5
browser-use,Coursera--33,C2,01,208,4,201,3
browser-use,ESPN--26,C2,01,149,12,100,37
browser-use,GitHub--37,C2,01,23,0,15,8
browser-use,Booking--18,C2,01,152,13,106,33
browser-use,Huggingface--39,C2,01,171,0,171,0
browser-use,Wolfram_Alpha--45,C2,01,13,0,8,5
browser-use,Coursera--39,C2,01,24,0,12,12
browser-use,Google_Search--28,C2,01,22,0,15,7
browser-use,GitHub--36,C2,01,74,0,71,3
browser-use,GitHub--19,C2,01,62,0,58,4
browser-use,ArXiv--38,C2,01,13,0,8,5
browser-use,Apple--5,C2,01,28,0,15,13
browser-use,Allrecipes--20,C2,01,706,86,353,267
browser-use,BBC_News--0,C2,01,95,0,88,7
browser-use,Google_Flights--32,C2,01,106,0,100,6
browser-use,Cambridge_Dictionary--9,C2,01,96,9,64,23
browser-use,ArXiv--28,C2,01,10,0,9,1
browser-use,Allrecipes--4,C2,01,20,0,10,10
browser-use,Google_Search--11,C2,01,14,0,8,6
browser-use,Allrecipes--25,C2,01,756,62,427,267
browser-use,Google_Search--22,C2,01,89,16,67,6
browser-use,ESPN--14,C2,01,117,6,79,32
browser-use,ArXiv--16,C2,01,22,0,20,2
browser-use,Allrecipes--13,C2,01,1308,110,795,403
browser-use,ESPN--9,C2,01,125,10,80,35
browser-use,Apple--12,C2,01,53,0,44,9
browser-use,Huggingface--8,C2,01,18,0,8,10
browser-use,Cambridge_Dictionary--26,C2,01,98,9,66,23
browser-use,Wolfram_Alpha--23,C2,01,155,0,112,43
browser-use,GitHub--38,C2,01,69,0,65,4
browser-use,Wolfram_Alpha--15,C2,01,13,0,8,5
browser-use,ArXiv--42,C2,01,13,0,8,5
browser-use,Booking--43,C2,01,4,2,1,1
browser-use,Apple--26,C2,01,30,0,15,15
browser-use,Apple--11,C2,01,33,0,21,12
browser-use,Allrecipes--42,C2,01,888,69,479,340
browser-use,ArXiv--18,C2,01,13,0,8,5
browser-use,ESPN--21,C2,01,136,10,90,36
browser-use,Allrecipes--26,C2,01,1009,88,552,369
browser-use,Google_Search--10,C2,01,13,0,8,5
browser-use,BBC_News--24,C2,01,419,25,342,52
browser-use,Google_Flights--38,C2,01,49,0,47,2
browser-use,ArXiv--10,C2,01,18,4,14,0
browser-use,Amazon--17,C2,01,334,23,303,8
browser-use,GitHub--12,C2,01,86,0,83,3
browser-use,Coursera--31,C2,01,188,7,179,2
browser-use,Wolfram_Alpha--9,C2,01,18,0,8,10
browser-use,ArXiv--32,C2,01,6,0,3,3
browser-use,ESPN--43,C2,01,13,0,8,5
browser-use,Huggingface--17,C2,01,168,0,168,0
browser-use,Google_Flights--30,C2,01,61,0,59,2
browser-use,Google_Map--10,C2,01,13,0,8,5
browser-use,Apple--8,C2,01,30,0,15,15
browser-use,Cambridge_Dictionary--28,C2,01,92,9,58,25
browser-use,Allrecipes--37,C2,01,746,58,412,276
browser-use,Apple--29,C2,01,323,2,286,35
browser-use,BBC_News--26,C2,01,13,0,8,5
browser-use,Amazon--11,C2,01,410,52,350,8
browser-use,Google_Flights--26,C2,01,41,0,36,5
browser-use,ESPN--42,C2,01,31,0,22,9
browser-use,Google_Search--25,C2,01,25,0,8,17
browser-use,Google_Flights--23,C2,01,39,0,37,2
browser-use,Google_Flights--18,C2,01,71,0,66,5
browser-use,Wolfram_Alpha--30,C2,01,13,0,8,5
browser-use,Allrecipes--40,C2,01,425,31,207,187
browser-use,Google_Map--21,C2,01,297,0,286,11
browser-use,ESPN--11,C2,01,18,0,8,10
browser-use,ArXiv--12,C2,01,13,0,8,5
browser-use,Huggingface--37,C2,01,82,0,67,15
browser-use,Amazon--7,C2,01,374,31,335,8
browser-use,Coursera--41,C2,01,108,1,105,2
browser-use,Google_Flights--34,C2,01,68,0,66,2
browser-use,Google_Flights--5,C2,01,49,0,44,5
browser-use,ArXiv--15,C2,01,10,0,5,5
browser-use,ArXiv--29,C2,01,3,0,1,2
browser-use,Booking--8,C2,01,16,0,8,8
browser-use,Cambridge_Dictionary--12,C2,01,26,0,15,11
browser-use,Apple--31,C2,01,25,0,17,8
browser-use,ESPN--2,C2,01,106,7,74,25
browser-use,Allrecipes--31,C2,01,1267,88,681,498
browser-use,Google_Search--4,C2,01,0,0,0,0
browser-use,Coursera--17,C2,01,193,4,187,2
browser-use,ESPN--39,C2,01,13,0,8,5
browser-use,Google_Search--20,C2,01,20,0,10,10
browser-use,Wolfram_Alpha--6,C2,01,13,0,8,5
browser-use,BBC_News--33,C2,01,361,34,291,36
browser-use,Google_Flights--11,C2,01,59,0,57,2
browser-use,ArXiv--1,C2,01,4,0,2,2
browser-use,Allrecipes--22,C2,01,1416,111,805,500
browser-use,Coursera--9,C2,01,184,5,177,2
browser-use,ESPN--36,C2,01,13,0,8,5
browser-use,Google_Map--19,C2,01,555,0,549,6
browser-use,Huggingface--42,C2,01,23,0,15,8
browser-use,Amazon--13,C2,01,533,36,483,14
browser-use,Wolfram_Alpha--5,C2,01,57,0,41,16
browser-use,Amazon--34,C2,01,489,38,443,8
browser-use,Amazon--27,C2,01,490,35,447,8
browser-use,Amazon--10,C2,01,556,40,504,12
browser-use,GitHub--9,C2,01,52,0,49,3
browser-use,ESPN--13,C2,01,75,6,53,16
browser-use,ArXiv--40,C2,01,0,0,0,0
browser-use,Apple--38,C2,01,29,0,17,12
browser-use,Google_Flights--21,C2,01,35,0,33,2
browser-use,Coursera--26,C2,01,175,4,169,2
browser-use,Amazon--32,C2,01,728,58,661,9
browser-use,BBC_News--16,C2,01,13,0,8,5
browser-use,Allrecipes--10,C2,01,19,0,8,11
browser-use,Booking--37,C2,01,30,0,15,15
browser-use,Apple--19,C2,01,237,1,212,24
browser-use,Wolfram_Alpha--17,C2,01,22,0,15,7
browser-use,ArXiv--5,C2,01,8,0,4,4
browser-use,GitHub--2,C2,01,24,0,21,3
browser-use,ESPN--33,C2,01,22,0,15,7
browser-use,Google_Search--1,C2,01,18,0,8,10
browser-use,Cambridge_Dictionary--25,C2,01,89,9,57,23
browser-use,Coursera--11,C2,01,169,4,163,2
browser-use,Wolfram_Alpha--21,C2,01,72,0,50,22
browser-use,Booking--40,C2,01,24,0,8,16
browser-use,Google_Flights--16,C2,01,47,0,45,2
browser-use,Google_Flights--20,C2,01,116,0,98,18
browser-use,Amazon--38,C2,01,480,50,404,26
browser-use,Apple--22,C2,01,63,0,31,32
browser-use,Google_Map--27,C2,01,360,0,357,3
browser-use,Google_Flights--1,C2,01,32,0,27,5
browser-use,ESPN--10,C2,01,165,15,93,57
browser-use,Wolfram_Alpha--31,C2,01,62,0,46,16
browser-use,ESPN--23,C2,01,65,0,54,11
browser-use,Huggingface--18,C2,01,18,0,10,8
browser-use,Booking--24,C2,01,320,0,311,9
browser-use,Wolfram_Alpha--4,C2,01,67,0,53,14
browser-use,Cambridge_Dictionary--24,C2,01,85,9,53,23
browser-use,BBC_News--40,C2,01,241,26,199,16
browser-use,Booking--2,C2,01,21,0,8,13
browser-use,Apple--6,C2,01,170,1,149,20
browser-use,GitHub--27,C2,01,42,0,38,4
browser-use,Google_Flights--39,C2,01,51,0,46,5
browser-use,Amazon--37,C2,01,441,33,400,8
browser-use,Google_Flights--28,C2,01,56,0,54,2
browser-use,Booking--26,C2,01,389,60,263,66
browser-use,Apple--9,C2,01,186,2,117,67
browser-use,Allrecipes--11,C2,01,839,78,435,326
browser-use,Booking--4,C2,01,147,13,106,28
browser-use,Coursera--30,C2,01,181,4,175,2
browser-use,Allrecipes--30,C2,01,882,107,502,273
browser-use,Apple--39,C2,01,279,0,258,21
browser-use,Google_Search--0,C2,01,27,0,15,12
browser-use,Allrecipes--41,C2,01,15,0,8,7
browser-use,BBC_News--13,C2,01,24,0,9,15
browser-use,Booking--31,C2,01,303,36,228,39
browser-use,Allrecipes--6,C2,01,729,34,433,262
browser-use,ArXiv--37,C2,01,13,0,8,5
browser-use,Allrecipes--9,C2,01,33,0,15,18
browser-use,Cambridge_Dictionary--18,C2,01,92,9,59,24
browser-use,Google_Flights--0,C2,01,23,0,15,8
browser-use,Apple--24,C2,01,290,1,253,36
browser-use,Coursera--4,C2,01,176,7,167,2
browser-use,Amazon--0,C2,01,62,0,53,9
browser-use,BBC_News--14,C2,01,273,15,217,41
browser-use,Huggingface--20,C2,01,109,0,109,0
browser-use,Booking--6,C2,01,149,13,104,32
browser-use,Coursera--25,C2,01,171,4,165,2
browser-use,Cambridge_Dictionary--0,C2,01,87,9,55,23
browser-use,Google_Flights--7,C2,01,57,3,13,41
browser-use,GitHub--35,C2,01,27,0,17,10
browser-use,Google_Map--22,C2,01,13,0,8,5
browser-use,Huggingface--9,C2,01,121,0,121,0
browser-use,Apple--1,C2,01,21,0,10,11
browser-use,Coursera--34,C2,01,26,0,16,10
browser-use,BBC_News--17,C2,01,348,33,281,34
browser-use,Wolfram_Alpha--26,C2,01,13,0,8,5
browser-use,Wolfram_Alpha--35,C2,01,13,0,8,5
browser-use,ESPN--27,C2,01,91,8,56,27
browser-use,BBC_News--6,C2,01,261,21,208,32
browser-use,Coursera--20,C2,01,184,5,177,2
browser-use,Wolfram_Alpha--22,C2,01,13,0,8,5
browser-use,Google_Map--20,C2,01,337,0,326,11
browser-use,Google_Map--39,C2,01,899,0,893,6
browser-use,Google_Flights--24,C2,01,67,0,65,2
browser-use,Huggingface--27,C2,01,83,0,83,0
browser-use,Google_Search--19,C2,01,29,0,19,10
browser-use,Wolfram_Alpha--10,C2,01,33,0,22,11
browser-use,Coursera--16,C2,01,18,0,10,8
browser-use,Cambridge_Dictionary--8,C2,01,86,9,54,23
browser-use,Apple--14,C2,01,231,1,169,61
browser-use,Huggingface--33,C2,01,16,0,8,8
browser-use,BBC_News--2,C2,01,13,0,8,5
browser-use,Google_Map--24,C2,01,340,0,331,9
browser-use,Wolfram_Alpha--37,C5,01,0,0,0,0
browser-use,Booking--41,C5,01,201,12,141,48
browser-use,Booking--39,C5,01,851,47,680,124
browser-use,Amazon--15,C5,01,519,40,398,81
browser-use,Google_Search--39,C5,01,1311,70,795,446
browser-use,Coursera--19,C5,01,177,4,171,2
browser-use,Google_Search--9,C5,01,780,10,614,156
browser-use,Google_Map--7,C5,01,562,6,483,73
browser-use,Coursera--18,C5,01,209,4,203,2
browser-use,Cambridge_Dictionary--6,C5,01,106,9,60,37
browser-use,Google_Map--38,C5,01,758,0,753,5
browser-use,Huggingface--32,C5,01,424,0,418,6
browser-use,Google_Flights--41,C5,01,41,0,39,2
browser-use,ESPN--35,C5,01,439,35,257,147
browser-use,Booking--5,C5,01,285,26,190,69
browser-use,GitHub--32,C5,01,64,0,60,4
browser-use,BBC_News--19,C5,01,303,36,231,36
browser-use,Google_Search--37,C5,01,559,5,484,70
browser-use,Coursera--28,C5,01,148,2,144,2
browser-use,Google_Map--30,C5,01,1371,49,962,360
browser-use,Amazon--12,C5,01,614,39,493,82
browser-use,Amazon--30,C5,01,723,82,557,84
browser-use,Coursera--27,C5,01,169,4,163,2
browser-use,Google_Search--34,C5,01,226,15,158,53
browser-use,Wolfram_Alpha--18,C5,01,630,15,511,104
browser-use,Allrecipes--1,C5,01,315,26,149,140
browser-use,Apple--42,C5,01,175,1,149,25
browser-use,Huggingface--26,C5,01,345,0,339,6
browser-use,Coursera--0,C5,01,719,9,642,68
browser-use,Cambridge_Dictionary--5,C5,01,1096,33,699,364
browser-use,BBC_News--21,C5,01,450,26,271,153
browser-use,Google_Map--11,C5,01,555,7,485,63
browser-use,Booking--1,C5,01,220,14,147,59
browser-use,BBC_News--7,C5,01,427,16,298,113
browser-use,Amazon--35,C5,01,694,59,523,112
browser-use,Allrecipes--23,C5,01,75,0,65,10
browser-use,Google_Map--1,C5,01,1215,6,1134,75
browser-use,Huggingface--3,C5,01,166,0,162,4
browser-use,BBC_News--31,C5,01,680,20,470,190
browser-use,Coursera--1,C5,01,215,4,209,2
browser-use,Allrecipes--0,C5,01,210,1,188,21
browser-use,Cambridge_Dictionary--13,C5,01,114,9,68,37
browser-use,Coursera--36,C5,01,169,2,165,2
browser-use,Allrecipes--32,C5,01,33,0,26,7
browser-use,Google_Flights--36,C5,01,44,0,42,2
browser-use,ESPN--5,C5,01,794,19,619,156
browser-use,Google_Map--18,C5,01,260,0,255,5
browser-use,Google_Search--8,C5,01,133,4,111,18
browser-use,Booking--35,C5,01,250,15,174,61
browser-use,GitHub--8,C5,01,586,5,508,73
browser-use,Amazon--39,C5,01,664,46,538,80
browser-use,Allrecipes--2,C5,01,794,22,580,192
browser-use,Google_Map--16,C5,01,1278,68,798,412
browser-use,BBC_News--28,C5,01,289,18,231,40
browser-use,Google_Map--34,C5,01,863,41,660,162
browser-use,Booking--12,C5,01,183,14,118,51
browser-use,Wolfram_Alpha--38,C5,01,623,5,550,68
browser-use,Cambridge_Dictionary--38,C5,01,112,9,66,37
browser-use,BBC_News--29,C5,01,828,49,531,248
browser-use,GitHub--0,C5,01,63,0,60,3
browser-use,GitHub--14,C5,01,452,4,403,45
browser-use,Amazon--26,C5,01,504,48,386,70
browser-use,ArXiv--4,C5,01,8,0,5,3
browser-use,Google_Search--35,C5,01,283,54,154,75
browser-use,Google_Flights--31,C5,01,715,23,536,156
browser-use,ESPN--24,C5,01,651,41,315,295
browser-use,Google_Flights--6,C5,01,73,0,71,2
browser-use,Google_Map--12,C5,01,1137,52,767,318
browser-use,Cambridge_Dictionary--42,C5,01,331,19,133,179
browser-use,ArXiv--21,C5,01,10,0,5,5
browser-use,BBC_News--11,C5,01,203,14,69,120
browser-use,Allrecipes--34,C5,01,25,0,23,2
browser-use,GitHub--31,C5,01,59,0,51,8
browser-use,Allrecipes--43,C5,01,453,3,378,72
browser-use,Amazon--19,C5,01,467,25,358,84
browser-use,Google_Search--18,C5,01,836,5,616,215
browser-use,ArXiv--13,C5,01,4,0,2,2
browser-use,Cambridge_Dictionary--7,C5,01,401,20,165,216
browser-use,GitHub--7,C5,01,609,5,529,75
browser-use,Amazon--24,C5,01,807,93,632,82
browser-use,ESPN--20,C5,01,698,42,335,321
browser-use,Wolfram_Alpha--36,C5,01,587,3,515,69
browser-use,BBC_News--35,C5,01,145,0,104,41
browser-use,Huggingface--28,C5,01,271,0,268,3
browser-use,Allrecipes--29,C5,01,40,0,33,7
